seq,HOTA(0),LocA(0),HOTALocA(0),HOTA___5,HOTA___10,HOTA___15,HOTA___20,HOTA___25,HOTA___30,HOTA___35,HOTA___40,HOTA___45,HOTA___50,HOTA___55,HOTA___60,HOTA___65,HOTA___70,HOTA___75,HOTA___80,HOTA___85,HOTA___90,HOTA___95,HOTA___AUC,DetA___5,DetA___10,DetA___15,DetA___20,DetA___25,DetA___30,DetA___35,DetA___40,DetA___45,DetA___50,DetA___55,DetA___60,DetA___65,DetA___70,DetA___75,DetA___80,DetA___85,DetA___90,DetA___95,DetA___AUC,AssA___5,AssA___10,AssA___15,AssA___20,AssA___25,AssA___30,AssA___35,AssA___40,AssA___45,AssA___50,AssA___55,AssA___60,AssA___65,AssA___70,AssA___75,AssA___80,AssA___85,AssA___90,AssA___95,AssA___AUC,DetRe___5,DetRe___10,DetRe___15,DetRe___20,DetRe___25,DetRe___30,DetRe___35,DetRe___40,DetRe___45,DetRe___50,DetRe___55,DetRe___60,DetRe___65,DetRe___70,DetRe___75,DetRe___80,DetRe___85,DetRe___90,DetRe___95,DetRe___AUC,DetPr___5,DetPr___10,DetPr___15,DetPr___20,DetPr___25,DetPr___30,DetPr___35,DetPr___40,DetPr___45,DetPr___50,DetPr___55,DetPr___60,DetPr___65,DetPr___70,DetPr___75,DetPr___80,DetPr___85,DetPr___90,DetPr___95,DetPr___AUC,AssRe___5,AssRe___10,AssRe___15,AssRe___20,AssRe___25,AssRe___30,AssRe___35,AssRe___40,AssRe___45,AssRe___50,AssRe___55,AssRe___60,AssRe___65,AssRe___70,AssRe___75,AssRe___80,AssRe___85,AssRe___90,AssRe___95,AssRe___AUC,AssPr___5,AssPr___10,AssPr___15,AssPr___20,AssPr___25,AssPr___30,AssPr___35,AssPr___40,AssPr___45,AssPr___50,AssPr___55,AssPr___60,AssPr___65,AssPr___70,AssPr___75,AssPr___80,AssPr___85,AssPr___90,AssPr___95,AssPr___AUC,LocA___5,LocA___10,LocA___15,LocA___20,LocA___25,LocA___30,LocA___35,LocA___40,LocA___45,LocA___50,LocA___55,LocA___60,LocA___65,LocA___70,LocA___75,LocA___80,LocA___85,LocA___90,LocA___95,LocA___AUC,OWTA___5,OWTA___10,OWTA___15,OWTA___20,OWTA___25,OWTA___30,OWTA___35,OWTA___40,OWTA___45,OWTA___50,OWTA___55,OWTA___60,OWTA___65,OWTA___70,OWTA___75,OWTA___80,OWTA___85,OWTA___90,OWTA___95,OWTA___AUC,HOTA_TP___5,HOTA_TP___10,HOTA_TP___15,HOTA_TP___20,HOTA_TP___25,HOTA_TP___30,HOTA_TP___35,HOTA_TP___40,HOTA_TP___45,HOTA_TP___50,HOTA_TP___55,HOTA_TP___60,HOTA_TP___65,HOTA_TP___70,HOTA_TP___75,HOTA_TP___80,HOTA_TP___85,HOTA_TP___90,HOTA_TP___95,HOTA_TP___AUC,HOTA_FN___5,HOTA_FN___10,HOTA_FN___15,HOTA_FN___20,HOTA_FN___25,HOTA_FN___30,HOTA_FN___35,HOTA_FN___40,HOTA_FN___45,HOTA_FN___50,HOTA_FN___55,HOTA_FN___60,HOTA_FN___65,HOTA_FN___70,HOTA_FN___75,HOTA_FN___80,HOTA_FN___85,HOTA_FN___90,HOTA_FN___95,HOTA_FN___AUC,HOTA_FP___5,HOTA_FP___10,HOTA_FP___15,HOTA_FP___20,HOTA_FP___25,HOTA_FP___30,HOTA_FP___35,HOTA_FP___40,HOTA_FP___45,HOTA_FP___50,HOTA_FP___55,HOTA_FP___60,HOTA_FP___65,HOTA_FP___70,HOTA_FP___75,HOTA_FP___80,HOTA_FP___85,HOTA_FP___90,HOTA_FP___95,HOTA_FP___AUC,MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,sMOTA,CLR_F1,FP_per_frame,MOTAL,MOTP_sum,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,CLR_Frames,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
s03_c010,0.8292565237050877,0.8969736493311734,0.7438212502994352,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8292565237050877,0.8253103315468778,0.8104079893625578,0.6826684782768753,0.3128840256104314,0.037408531963712605,0.751487930980615,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7952871870397643,0.7917687408133268,0.7761049052938319,0.6487826871055005,0.2858649789029536,0.030431107354184278,0.7193143704224473,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8646768026869562,0.8602728400951197,0.8462272364765108,0.7183241176056244,0.3424568264985802,0.045985781831487986,0.7851969494802479,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8728448275862069,0.8706896551724138,0.8609913793103449,0.775323275862069,0.4380387931034483,0.05818965517241379,0.8012137023593467,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8995002776235425,0.8972792892837312,0.8872848417545808,0.7990005552470849,0.45141588006662964,0.059966685174902834,0.8256816388556065,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9091442977840435,0.9066756852827912,0.8983680558816943,0.8198782164532548,0.506076913473846,0.08964505429430683,0.8394033733875002,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9491056865388932,0.9467387910670569,0.9369694308866483,0.8506467029820509,0.5018972450561695,0.0857728816897845,0.8741844559592744,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8969736493311734,0.8973858260033644,0.8987410396490483,0.9061293897621461,0.9271822650801096,0.9610258514845484,0.9025313401376657,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8687512156878336,0.8654655755699431,0.8535773869684531,0.7462797116314518,0.3873104374651877,0.051729071010488265,0.7929936422250102,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1620.0,1616.0,1598.0,1439.0,813.0,108.0,1487.0526315789473,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,240.0,258.0,417.0,1043.0,1748.0,368.94736842105266,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,185.0,203.0,362.0,988.0,1693.0,313.94736842105266,0.7747844827586207,0.8969736493311734,0.775323275862069,0.8728448275862069,0.8995002776235425,0.9285714285714286,0.07142857142857142,0.0,0.6848584654722527,0.8859721082854799,0.04525,0.775323275862069,1453.097311916501,1620,236,181,1,13,1,0,6.0,4000,0.8837845228329232,0.8706896551724138,0.8972792892837312,1616,240,185,1801,1856,17,14
s03_c011,0.6555859859572998,0.7523147420604327,0.49320700192390043,0.6555859859572998,0.6555859859572998,0.6555859859572998,0.6555859859572998,0.6555859859572998,0.6555859859572998,0.6555859859572998,0.6555859859572998,0.6555859859572998,0.6485539578385366,0.622401352845064,0.602528462362319,0.5608416498444014,0.46455298215450286,0.30823593035881913,0.16095748703754767,0.0468350384480836,0.009320385258940527,0.0,0.4907632168296795,0.6624605678233438,0.6624605678233438,0.6624605678233438,0.6624605678233438,0.6624605678233438,0.6624605678233438,0.6624605678233438,0.6624605678233438,0.6624605678233438,0.6572327044025157,0.631578947368421,0.6050761421319797,0.5576354679802956,0.4504587155963303,0.2916666666666667,0.13822894168466524,0.03468586387434555,0.0038095238095238095,0.0,0.4911851623118336,0.6487827439990607,0.6487827439990607,0.6487827439990607,0.6487827439990607,0.6487827439990607,0.6487827439990607,0.6487827439990607,0.6487827439990607,0.6487827439990607,0.6399898139737495,0.6133571197036628,0.5999915096264261,0.5640662659773727,0.47908823995767735,0.3257464757628576,0.18742321483255933,0.06323961929793097,0.022803265110957417,0.0,0.49130264317024946,0.7007786429365962,0.7007786429365962,0.7007786429365962,0.7007786429365962,0.7007786429365962,0.7007786429365962,0.7007786429365962,0.7007786429365962,0.7007786429365962,0.6974416017797553,0.6807563959955506,0.6629588431590656,0.6295884315906563,0.5461624026696329,0.3971078976640712,0.2135706340378198,0.058954393770856504,0.006674082313681869,0.0,0.5368538141794975,0.9237536656891495,0.9237536656891495,0.9237536656891495,0.9237536656891495,0.9237536656891495,0.9237536656891495,0.9237536656891495,0.9237536656891495,0.9237536656891495,0.9193548387096774,0.8973607038123167,0.873900293255132,0.8299120234604106,0.7199413489736071,0.5234604105571847,0.28152492668621704,0.07771260997067449,0.008797653958944282,0.0,0.7076709368729743,0.6739148339853178,0.6739148339853178,0.6739148339853178,0.6739148339853178,0.6739148339853178,0.6739148339853178,0.6739148339853178,0.6739148339853178,0.6739148339853178,0.6685887465901896,0.6495592326443327,0.639671025424923,0.6146282362186433,0.553948495703339,0.42095169082220674,0.26963686300894235,0.09944121736759076,0.04157088937503376,0.0,0.5275384159485823,0.9441221218288747,0.9441221218288747,0.9441221218288747,0.9441221218288747,0.9441221218288747,0.9441221218288747,0.9441221218288747,0.9441221218288747,0.9441221218288747,0.9393972327867931,0.921152696289735,0.9105219409999228,0.875732737007466,0.7888809276529568,0.6068386449953568,0.39833140437113146,0.20823558677801396,0.04787972561530155,0.0,0.7470563154187658,0.7523147420604327,0.7523147420604327,0.7523147420604327,0.7523147420604327,0.7523147420604327,0.7523147420604327,0.7523147420604327,0.7523147420604327,0.7523147420604327,0.7536268595563905,0.7592598814258466,0.7642306210196003,0.7713750878363046,0.7859870270213483,0.8082574562250352,0.8378471165419271,0.8746824168186403,0.9144564192112169,1.0,0.7916081875894845,0.6742796829953746,0.6742796829953746,0.6742796829953746,0.6742796829953746,0.6742796829953746,0.6742796829953746,0.6742796829953746,0.6742796829953746,0.6742796829953746,0.6680984365949224,0.6461785993575437,0.6306898422578223,0.5959275087709008,0.5115271099619753,0.35966164399567085,0.2000702247342073,0.0610594253003521,0.012336566312035117,0.0,0.5133719212759895,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,630.0,627.0,612.0,596.0,566.0,491.0,357.0,192.0,53.0,6.0,0.0,482.63157894736844,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,272.0,287.0,303.0,333.0,408.0,542.0,707.0,846.0,893.0,899.0,416.36842105263156,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,70.0,86.0,116.0,191.0,325.0,490.0,629.0,676.0,682.0,199.3684210526316,0.6318131256952169,0.7536268595563905,0.6362625139043382,0.6974416017797553,0.9193548387096774,0.4117647058823529,0.5882352941176471,0.0,0.45998224798871734,0.793168880455408,0.01375,0.6355928142476887,472.52404094185687,627,272,55,4,7,10,0,8.0,4000,0.7450980392156863,0.6551724137931034,0.8636363636363636,589,310,93,682,899,21,17
s03_c012,0.37444779941195494,0.6718723695196853,0.251581130252342,0.37444779941195494,0.37444779941195494,0.37444779941195494,0.37444779941195494,0.37444779941195494,0.37444779941195494,0.36851006506939143,0.36851006506939143,0.36851006506939143,0.36400279443752476,0.34688918280611947,0.2578324463385548,0.18175617506983385,0.14969177210274762,0.12319509199429499,0.07697988536569689,0.026560635762986527,0.004279213073721126,0.0,0.25702127308586226,0.19548872180451127,0.19548872180451127,0.19548872180451127,0.19548872180451127,0.19548872180451127,0.19548872180451127,0.19324577861163228,0.19324577861163228,0.19324577861163228,0.19101123595505617,0.1821561338289963,0.13774597495527727,0.08163265306122448,0.06176961602671119,0.04262295081967213,0.027463651050080775,0.009523809523809525,0.0015748031496062992,0.0,0.13095634184381044,0.7172339825551001,0.7172339825551001,0.7172339825551001,0.7172339825551001,0.7172339825551001,0.7172339825551001,0.7027303211128088,0.7027303211128088,0.7027303211128088,0.6936661798759468,0.6605986996894775,0.4826098940931477,0.4046825129061971,0.3627613068789539,0.3560764893001735,0.21577257663628832,0.07407407407407407,0.011627906976744186,0.0,0.5091297104789488,0.6797385620915033,0.6797385620915033,0.6797385620915033,0.6797385620915033,0.6797385620915033,0.6797385620915033,0.673202614379085,0.673202614379085,0.673202614379085,0.6666666666666666,0.6405228758169934,0.5032679738562091,0.3137254901960784,0.24183006535947713,0.16993464052287582,0.1111111111111111,0.0392156862745098,0.006535947712418301,0.0,0.46267629858961135,0.2153209109730849,0.2153209109730849,0.2153209109730849,0.2153209109730849,0.2153209109730849,0.2153209109730849,0.21325051759834368,0.21325051759834368,0.21325051759834368,0.2111801242236025,0.2028985507246377,0.15942028985507245,0.09937888198757763,0.07660455486542443,0.053830227743271224,0.035196687370600416,0.012422360248447204,0.002070393374741201,0.0,0.14656205731720603,0.818908495350803,0.818908495350803,0.818908495350803,0.818908495350803,0.818908495350803,0.818908495350803,0.8086551797716846,0.8086551797716846,0.8086551797716846,0.8006517991812109,0.7681954100321448,0.6091610770182199,0.4914797008547008,0.44196119196119205,0.434689349112426,0.29694570135746606,0.11538461538461538,0.019230769230769232,0.0,0.5956376908185588,0.8711663336663337,0.8711663336663337,0.8711663336663337,0.8711663336663337,0.8711663336663337,0.8711663336663337,0.8634430294624469,0.8634430294624469,0.8634430294624469,0.8577469371587019,0.839695791736608,0.7095181874402653,0.6588834776334777,0.6202644202644203,0.641086691086691,0.4367880485527544,0.1714285714285714,0.02857142857142857,0.0,0.672700560224119,0.6718723695196853,0.6718723695196853,0.6718723695196853,0.6718723695196853,0.6718723695196853,0.6718723695196853,0.6752326363576905,0.6752326363576905,0.6752326363576905,0.6771139503465543,0.6828933818326032,0.7109533738035637,0.763907327687975,0.791156949086893,0.8233949447439325,0.8488166997169448,0.8908837051260927,0.9162826658593889,1.0,0.7453860591786912,0.69823462817678,0.69823462817678,0.69823462817678,0.69823462817678,0.69823462817678,0.69823462817678,0.6878080323583003,0.6878080323583003,0.6878080323583003,0.6800324403418545,0.650483342512374,0.49283070476911045,0.3563133729391552,0.2961867494545068,0.24598725618997547,0.15483775617518283,0.05389680556362955,0.008717763016099025,0.0,0.48379568721565624,104.0,104.0,104.0,104.0,104.0,104.0,103.0,103.0,103.0,102.0,98.0,77.0,48.0,37.0,26.0,17.0,6.0,1.0,0.0,70.78947368421052,49.0,49.0,49.0,49.0,49.0,49.0,50.0,50.0,50.0,51.0,55.0,76.0,105.0,116.0,127.0,136.0,147.0,152.0,153.0,82.21052631578948,379.0,379.0,379.0,379.0,379.0,379.0,380.0,380.0,380.0,381.0,385.0,406.0,435.0,446.0,457.0,466.0,477.0,482.0,483.0,412.2105263157895,-1.8300653594771241,0.6771139503465543,-1.8235294117647058,0.6666666666666666,0.2111801242236025,0.35294117647058826,0.29411764705882354,0.35294117647058826,-2.045322725912755,0.32075471698113206,0.09525,-1.8235294117647058,69.06562293534854,102,51,381,1,6,5,6,5.0,4000,0.31761006289308175,0.6601307189542484,0.20910973084886128,101,52,382,483,153,20,17
s03_c013,0.61174747475407,0.7248075896116806,0.4433992126275299,0.61174747475407,0.6113270134416319,0.610929573369452,0.610929573369452,0.610929573369452,0.610929573369452,0.6102708859737508,0.6090556179102913,0.6070378571036151,0.5950174516799195,0.5838322964914181,0.5570297791153953,0.49910303071971274,0.3620088326188864,0.23016782429251179,0.09927966449748346,0.03177056204612057,0.010616068519974412,0.0,0.4453675080338204,0.6070975918884665,0.6050632911392405,0.6030341340075853,0.6030341340075853,0.6030341340075853,0.6030341340075853,0.601010101010101,0.5969773299748111,0.592964824120603,0.5751552795031056,0.5596555965559655,0.5258724428399518,0.4658959537572254,0.3333333333333333,0.20075757575757575,0.08006814310051108,0.02011263073209976,0.0031645569620253164,0.0,0.4304876414055451,0.616432972010099,0.6176555789061454,0.6189283865856353,0.6189283865856353,0.6189283865856353,0.6189283865856353,0.6196743676042267,0.6213782786755713,0.6214448900968886,0.6155655358141482,0.609053411641095,0.5900331516625599,0.534676966530189,0.39315118468226673,0.2638865663705816,0.12310079141413191,0.05018580742475644,0.035613487819370175,0.0,0.4625035019470828,0.6361221779548473,0.6347941567065073,0.6334661354581673,0.6334661354581673,0.6334661354581673,0.6334661354581673,0.6321381142098274,0.6294820717131474,0.6268260292164675,0.6148738379814077,0.6042496679946879,0.5803452855245684,0.5351925630810093,0.4209827357237716,0.2815405046480744,0.1248339973439575,0.033200531208499334,0.005312084993359893,0.0,0.46809254211225276,0.9300970873786408,0.9281553398058252,0.9262135922330097,0.9262135922330097,0.9262135922330097,0.9262135922330097,0.9242718446601942,0.920388349514563,0.916504854368932,0.8990291262135922,0.883495145631068,0.8485436893203884,0.7825242718446602,0.6155339805825243,0.4116504854368932,0.1825242718446602,0.04854368932038835,0.007766990291262136,0.0,0.6844149207971385,0.636355748591523,0.6374968503858376,0.6387697934048792,0.6387697934048792,0.6387697934048792,0.6387697934048792,0.6394679408429077,0.6410772379935993,0.641471546087389,0.6383112255634288,0.6350794696972459,0.6234765670009117,0.5867832099744887,0.4751706578416082,0.3516001938796188,0.18611110787809343,0.08533937213818668,0.06838407494145199,0.0,0.49480023033872667,0.9397018860890093,0.9415681681778586,0.9435088288745145,0.9435088288745145,0.9435088288745145,0.9435088288745145,0.9438278250136067,0.9449972813779397,0.9439192835790973,0.9311686659298583,0.9229511558142948,0.8984272939115332,0.8457044682168122,0.6813241238122061,0.5032566578050522,0.262824959172333,0.1087748721866369,0.06891025641025642,0.0,0.7216522217365554,0.7248075896116806,0.7261384868751803,0.727422492833418,0.727422492833418,0.727422492833418,0.727422492833418,0.7282373102780351,0.7297258896220724,0.7309648281847283,0.7358213275852723,0.7393419289601924,0.7459490088333658,0.7558916379501815,0.7770419204691573,0.8015374813537776,0.8354212626647746,0.8750814646396927,0.9262039522717104,1.0,0.7758870558228154,0.6262001953993974,0.6261662337964226,0.6261550711890475,0.6261550711890475,0.6261550711890475,0.6261550711890475,0.6258752161265879,0.6254170497981711,0.6241296602760493,0.6152195896873952,0.6066467850200508,0.5851691703008365,0.5349347026859174,0.4068290320031038,0.2725706460091056,0.12396436531693618,0.040819057627894395,0.01375434019524316,0.0,0.46485875415785793,479.0,478.0,477.0,477.0,477.0,477.0,476.0,474.0,472.0,463.0,455.0,437.0,403.0,317.0,212.0,94.0,25.0,4.0,0.0,352.4736842105263,274.0,275.0,276.0,276.0,276.0,276.0,277.0,279.0,281.0,290.0,298.0,316.0,350.0,436.0,541.0,659.0,728.0,749.0,753.0,400.5263157894737,36.0,37.0,38.0,38.0,38.0,38.0,39.0,41.0,43.0,52.0,60.0,78.0,112.0,198.0,303.0,421.0,490.0,511.0,515.0,162.52631578947367,0.5418326693227091,0.7358213275852723,0.545816733067729,0.6148738379814077,0.8990291262135922,0.11764705882352941,0.8823529411764706,0.0,0.3793961151022325,0.7302839116719243,0.013,0.5451831059034268,340.68527467198106,463,290,52,3,2,15,0,4.0,4000,0.7129337539432177,0.600265604249668,0.8776699029126214,452,301,63,515,753,20,17
s03_c014,0.7988944387020425,0.8964662922517536,0.7161819353637658,0.7988944387020425,0.7986130980197788,0.7983381336934688,0.7983381336934688,0.7983381336934688,0.7983381336934688,0.7983381336934688,0.7983381336934688,0.7983381336934688,0.7983381336934688,0.7983381336934688,0.7983381336934688,0.7983381336934688,0.7983381336934688,0.797493335212847,0.7800190008775788,0.6363058956463864,0.3199015649603591,0.049713502980150225,0.7242630758274089,0.7657688373678827,0.7645655877342419,0.7633639768471229,0.7633639768471229,0.7633639768471229,0.7633639768471229,0.7633639768471229,0.7633639768471229,0.7633639768471229,0.7633639768471229,0.7633639768471229,0.7633639768471229,0.7633639768471229,0.7633639768471229,0.7621640013610071,0.7437710437710437,0.599444101297097,0.2908773678963111,0.04121431443506232,0.6909564724225327,0.8334529861293356,0.8341768064905872,0.8349146606859212,0.8349146606859212,0.8349146606859212,0.8349146606859212,0.8349146606859212,0.8349146606859212,0.8349146606859212,0.8349146606859212,0.8349146606859212,0.8349146606859212,0.8349146606859212,0.8349146606859212,0.8344603242520033,0.8180335155899805,0.675434443275438,0.3518218416379747,0.05996538854119284,0.7592800649551351,0.8998397435897436,0.8990384615384616,0.8982371794871795,0.8982371794871795,0.8982371794871795,0.8982371794871795,0.8982371794871795,0.8982371794871795,0.8982371794871795,0.8982371794871795,0.8982371794871795,0.8982371794871795,0.8982371794871795,0.8982371794871795,0.8974358974358975,0.8850160256410257,0.7776442307692307,0.4675480769230769,0.08213141025641026,0.825657894736842,0.8371226239284383,0.8363771897130078,0.8356317554975773,0.8356317554975773,0.8356317554975773,0.8356317554975773,0.8356317554975773,0.8356317554975773,0.8356317554975773,0.8356317554975773,0.8356317554975773,0.8356317554975773,0.8356317554975773,0.8356317554975773,0.8348863212821469,0.8233320909429743,0.7234439060752889,0.4349608647036899,0.07640700708162505,0.7681111089314789,0.8897016189290143,0.8904754808251822,0.8912634671085742,0.8912634671085742,0.8912634671085742,0.8912634671085742,0.8912634671085742,0.8912634671085742,0.8912634671085742,0.8912634671085742,0.8912634671085742,0.8912634671085742,0.8912634671085742,0.8912634671085742,0.8911262303766875,0.8813788019174883,0.7850204821431197,0.5080479281268874,0.1126897949555766,0.823873786451413,0.9342724041654787,0.9342138234205283,0.9347498452671716,0.9347498452671716,0.9347498452671716,0.9347498452671716,0.9347498452671716,0.9347498452671716,0.9347498452671716,0.9347498452671716,0.9347498452671716,0.9347498452671716,0.9347498452671716,0.9347498452671716,0.9344293896301208,0.923694907615744,0.8231368943357915,0.5197341310748798,0.1125886928544948,0.863108862437005,0.8964662922517536,0.8971982152980132,0.8978937994106055,0.8978937994106055,0.8978937994106055,0.8978937994106055,0.8978937994106055,0.8978937994106055,0.8978937994106055,0.8978937994106055,0.8978937994106055,0.8978937994106055,0.8978937994106055,0.8978937994106055,0.8980305622149327,0.8996407032389804,0.9090746340460502,0.9302829898609044,0.9613917756426351,0.903516356077923,0.8660104626000354,0.8660005962806056,0.8659973382909542,0.8659973382909542,0.8659973382909542,0.8659973382909542,0.8659973382909542,0.8659973382909542,0.8659973382909542,0.8659973382909542,0.8659973382909542,0.8659973382909542,0.8659973382909542,0.8659973382909542,0.865375438737284,0.8508658947264255,0.7247397450643724,0.405578137326669,0.07017864295825156,0.7916166830097419,2246.0,2244.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2242.0,2240.0,2209.0,1941.0,1167.0,205.0,2060.842105263158,250.0,252.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,256.0,287.0,555.0,1329.0,2291.0,435.1578947368421,437.0,439.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,443.0,474.0,742.0,1516.0,2478.0,622.1578947368421,0.7211538461538461,0.8978937994106055,0.7215544871794872,0.8982371794871795,0.8356317554975773,0.9285714285714286,0.07142857142857142,0.0,0.6294382605282762,0.865804209306816,0.11025,0.7215544871794872,2013.0778982785775,2242,254,441,1,13,1,0,19.0,4000,0.8576945356246379,0.889823717948718,0.8278046962355572,2221,275,462,2683,2496,22,14
